idx,text,main_heading,heading,topic,paper_idx,BIO,BIO_1,BIO_2,offset1,pro1,offset2,pro2,offset3,pro3,mask,bi_labels,labels
212,The buckets were shuffled and updated per epoch .,Experiments,,question-answering,7,,,,89,0.6357142857142857,211,0.7672727272727272,12,0.6,1,0,
213,"We did not use curriculum scheduling , although it is observed to help sequence training .",Experiments,The buckets were shuffled and updated per epoch .,question-answering,7,,,,90,0.6428571428571429,212,0.7709090909090909,13,0.65,1,0,
214,shows our results .,Experiments,The buckets were shuffled and updated per epoch .,question-answering,7,,,,91,0.65,213,0.7745454545454545,14,0.7,1,0,
215,We report two performance metrics : accuracy and MSE .,Experiments,The buckets were shuffled and updated per epoch .,question-answering,7,,,,92,0.6571428571428571,214,0.7781818181818182,15,0.75,1,0,
216,"The best results on the task were previously obtained by Conv - GRNN and LSTM - GRNN , which are also stacked models .",Experiments,The buckets were shuffled and updated per epoch .,question-answering,7,,,,93,0.6642857142857143,215,0.7818181818181819,16,0.8,1,0,
217,These models first learn the sentence representations with a CNN or LSTM and then combine them for document representation using a gated recurrent neural network ( GRNN : BLEU scores for English - German translation task .,Experiments,The buckets were shuffled and updated per epoch .,question-answering,7,,,,94,0.6714285714285714,216,0.7854545454545454,17,0.85,1,0,
218,Yelp 13 dataset has five classes to distinguish .,Experiments,,question-answering,7,,,,95,0.6785714285714286,217,0.7890909090909091,18,0.9,1,0,
219,The stacked NSEs ( NSE - NSE ) performed slightly better than the NSE - LSTM on the IMDB dataset .,Experiments,Yelp 13 dataset has five classes to distinguish .,question-answering,7,,,,96,0.6857142857142857,218,0.7927272727272727,19,0.95,1,0,
220,This is possibly due to the encoding memory of the document level NSE that preserves the long dependency in documents with a large number of sentences .,Experiments,Yelp 13 dataset has five classes to distinguish .,question-answering,7,,,,97,0.6928571428571428,219,0.7963636363636364,20,1.0,1,0,
221,Machine Translation,Experiments,,question-answering,7,"['B', 'I']","['B-p', 'I-p']","['B-p', 'I-p']",98,0.7,220,0.8,0,0.0,1,1,tasks
222,"Lastly , we conducted an experiment on neural machine translation ( NMT ) .",Experiments,Machine Translation,question-answering,7,,,,99,0.7071428571428572,221,0.8036363636363636,1,0.043478260869565216,1,0,
223,The NMT problem is mostly defined within the encoder - decoder framework .,Experiments,Machine Translation,question-answering,7,,,,100,0.7142857142857143,222,0.8072727272727273,2,0.08695652173913043,1,0,
224,The encoder provides the semantic and syntactic information about the source sentences to the decoder and the decoder generates the target sentences by conditioning on this information and its partially produced translation .,Experiments,Machine Translation,question-answering,7,,,,101,0.7214285714285714,223,0.8109090909090909,3,0.13043478260869565,1,0,
225,"For an efficient encoding , the attention - based NTM was introduced .",Experiments,Machine Translation,question-answering,7,,,,102,0.7285714285714285,224,0.8145454545454546,4,0.17391304347826086,1,0,
226,"For NTM , we implemented three different models .",Experiments,,question-answering,7,,,,103,0.7357142857142858,225,0.8181818181818182,5,0.21739130434782608,1,0,
227,The first model is a baseline model and is similar to the one proposed in ( RNNSearch ) .,Experiments,"For NTM , we implemented three different models .",question-answering,7,,,,104,0.7428571428571429,226,0.8218181818181818,6,0.2608695652173913,1,0,
228,"This model ( LSTM - LSTM ) has two LSTM for the encoder / decoder and has the soft attention neural net , which attends over the source sentence and constructs a focused encoding vector for each target word .",Experiments,"For NTM , we implemented three different models .",question-answering,7,,,,105,0.75,227,0.8254545454545454,7,0.30434782608695654,1,0,
229,The second model is an NSE - LSTM encoder - decoder which encodes the source sentence with NSE and generates the targets with the LSTM network by using the NSE output states and the attention network .,Experiments,"For NTM , we implemented three different models .",question-answering,7,,,,106,0.7571428571428571,228,0.8290909090909091,8,0.34782608695652173,1,0,
230,"The last model is an NSE - NSE setup , where the encoding part is the same as the NSE - LSTM while the decoder NSE now uses the output state and has an access to the encoder memory , i.e. , the encoder and the decoder NSEs access a shared memory .",Experiments,"For NTM , we implemented three different models .",question-answering,7,,,,107,0.7642857142857142,229,0.8327272727272728,9,0.391304347826087,1,0,
231,The memory is encoded by the first NSEs and then read / written by the decoder NSEs .,Experiments,"For NTM , we implemented three different models .",question-answering,7,,,,108,0.7714285714285715,230,0.8363636363636363,10,0.43478260869565216,1,0,
232,We used the English - German translation corpus from the IWSLT 2014 evaluation campaign .,Experiments,"For NTM , we implemented three different models .",question-answering,7,,,,109,0.7785714285714286,231,0.84,11,0.4782608695652174,1,0,
233,The corpus consists of sentence - aligned translation of TED talks .,Experiments,"For NTM , we implemented three different models .",question-answering,7,,,,110,0.7857142857142857,232,0.8436363636363636,12,0.5217391304347826,1,0,
234,The data was pre-processed and lowercased with the Moses toolkit .,Experiments,"For NTM , we implemented three different models .",question-answering,7,,,,111,0.7928571428571428,233,0.8472727272727273,13,0.5652173913043478,1,0,
235,"We merged the dev2010 and dev2012 sets for development and the tst2010 , tst2011 and tst 2012 sets for test data :",Experiments,"For NTM , we implemented three different models .",question-answering,7,,,,112,0.8,234,0.850909090909091,14,0.6086956521739131,1,0,
236,Word association or composition graphs produced by NSE memory access .,Experiments,"For NTM , we implemented three different models .",question-answering,7,,,,113,0.8071428571428572,235,0.8545454545454545,15,0.6521739130434783,1,0,
237,The directed arcs connect the words thatare composed via compose module .,Experiments,"For NTM , we implemented three different models .",question-answering,7,,,,114,0.8142857142857143,236,0.8581818181818182,16,0.6956521739130435,1,0,
238,The source nodes are input words and the destination nodes ( pointed by the arrows ) correspond to the accessed memory slots .,Experiments,"For NTM , we implemented three different models .",question-answering,7,,,,115,0.8214285714285714,237,0.8618181818181818,17,0.7391304347826086,1,0,
239,< S > denotes the beginning of sequence .,Experiments,"For NTM , we implemented three different models .",question-answering,7,,,,116,0.8285714285714286,238,0.8654545454545455,18,0.782608695652174,1,0,
240,the number of parameters of the models is roughly the equal .,Experiments,"For NTM , we implemented three different models .",question-answering,7,,,,117,0.8357142857142857,239,0.8690909090909091,19,0.8260869565217391,1,0,
241,The models were trained to minimize word - level cross entropy loss and were regularized by 20 % input dropouts and the 30 % output dropouts .,Experiments,"For NTM , we implemented three different models .",question-answering,7,"['O', 'O', 'O', 'B', 'I', 'I', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'B', 'I', 'B', 'I', 'I', 'I', 'O', 'O', 'B', 'I', 'I', 'I', 'O']","['O', 'O', 'O', 'B-p', 'I-p', 'I-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'B-p', 'I-p', 'B-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'O']","['O', 'O', 'O', 'B-p', 'I-p', 'I-p', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O', 'O', 'B-p', 'I-p', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'O', 'O', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",118,0.8428571428571429,240,0.8727272727272727,20,0.8695652173913043,1,1,tasks
242,"We set the batch size to 128 , the initial learning rate to 1e - 3 for LSTM - LSTM and 3e - 4 for the other models and l 2 regularizer strength to 3 e - 5 , and train each model for 40 epochs .",Experiments,"For NTM , we implemented three different models .",question-answering,7,"['O', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'I', 'B', 'B', 'I', 'I', 'O', 'B', 'I', 'I', 'B', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'O']",,,119,0.85,241,0.8763636363636363,21,0.9130434782608695,1,1,tasks
243,We report BLEU score for each models .,Experiments,,question-answering,7,,,,120,0.8571428571428571,242,0.88,22,0.9565217391304348,1,0,
244,11 5 Qualitative Analysis,Experiments,We report BLEU score for each models .,question-answering,7,,,,121,0.8642857142857143,243,0.8836363636363637,23,1.0,1,0,
245,Memory Access and Compositionality,Experiments,,question-answering,7,,,,122,0.8714285714285714,244,0.8872727272727273,0,0.0,1,0,
246,NSE is capabable of performing multiscale composition by retrieving associative slots for a particular input at a time step .,Experiments,Memory Access and Compositionality,question-answering,7,,,,123,0.8785714285714286,245,0.8909090909090909,1,0.05555555555555555,1,0,
247,We analyzed the memory access order and the compositionality of memory slot and the input word in the NSE model trained on the SNLI data .,Experiments,Memory Access and Compositionality,question-answering,7,,,,124,0.8857142857142857,246,0.8945454545454545,2,0.1111111111111111,1,0,
248,shows the word association graphs for the two sentence picked from SNLI test set .,Experiments,Memory Access and Compositionality,question-answering,7,,,,125,0.8928571428571429,247,0.8981818181818182,3,0.16666666666666666,1,0,
249,The association graph was constructed by inspecting the key vector z .,Experiments,Memory Access and Compositionality,question-answering,7,,,,126,0.9,248,0.9018181818181819,4,0.2222222222222222,1,0,
250,"For an input word , we connect it to the most active slot pointed by z 12 .",Experiments,Memory Access and Compositionality,question-answering,7,,,,127,0.9071428571428571,249,0.9054545454545454,5,0.2777777777777778,1,0,
251,"Note the graph components clustered around the semantically rich words : "" sits "" , "" wall "" and "" autumn "" ( a ) and "" Three "" , "" puppies "" , "" tub "" and "" vet "" ( b ) .",Experiments,Memory Access and Compositionality,question-answering,7,,,,128,0.9142857142857143,250,0.9090909090909091,6,0.3333333333333333,1,0,
252,The memory slots corresponding to words thatare semantically rich in the current context are the most frequently accessed .,Experiments,Memory Access and Compositionality,question-answering,7,,,,129,0.9214285714285714,251,0.9127272727272727,7,0.3888888888888889,1,0,
253,"The graph is able to capture certain syntactic structures including phrases ( e.g. , "" hand built rock wall "" ) and modifier relations ( between "" sits "" and "" quietly "" and between "" tub "" and "" sprayed with water "" ) .",Experiments,Memory Access and Compositionality,question-answering,7,,,,130,0.9285714285714286,252,0.9163636363636364,8,0.4444444444444444,1,0,
254,Another interesting property is that the model tends to perform sensible compositions while processing the input sentence .,Experiments,Memory Access and Compositionality,question-answering,7,,,,131,0.9357142857142857,253,0.92,9,0.5,1,0,
255,"For example , NSE retrieved the memory slot corresponding to "" wall "" or "" Three "" when reading the input "" rock "" or "" are "" .",Experiments,Memory Access and Compositionality,question-answering,7,,,,132,0.9428571428571428,254,0.9236363636363636,10,0.5555555555555556,1,0,
256,In Appendix,Experiments,,question-answering,7,,,,133,0.95,255,0.9272727272727272,11,0.6111111111111112,1,0,
257,"A , we show a step - by - step visualization of NSE memory states for the first sentence .",Experiments,In Appendix,question-answering,7,,,,134,0.9571428571428572,256,0.9309090909090909,12,0.6666666666666666,1,0,
258,Note how the encoding memory is evolved overtime .,Experiments,,question-answering,7,,,,135,0.9642857142857143,257,0.9345454545454546,13,0.7222222222222222,1,0,
259,"In time step four ( t = 4 ) , the memory slot for "" quietly "" encodes information about "" quiet ( ly ) little child "" .",Experiments,Note how the encoding memory is evolved overtime .,question-answering,7,,,,136,0.9714285714285714,258,0.9381818181818182,14,0.7777777777777778,1,0,
260,"When t = 6 , the model forms another composition involving "" quietly "" , "" quietly sits "" .",Experiments,Note how the encoding memory is evolved overtime .,question-answering,7,,,,137,0.9785714285714285,259,0.9418181818181818,15,0.8333333333333334,1,0,
261,"In the last time step , we are able to find the most or the least frequently accessed slots in the memory .",Experiments,Note how the encoding memory is evolved overtime .,question-answering,7,,,,138,0.9857142857142858,260,0.9454545454545454,16,0.8888888888888888,1,0,
262,The least accessed slots correspond to function words while the frequently accessed slots are content words and tend to carry out rich semantics and intrinsic compositions found in the input sentence .,Experiments,Note how the encoding memory is evolved overtime .,question-answering,7,,,,139,0.9928571428571429,261,0.9490909090909091,17,0.9444444444444444,1,0,
263,Overall the model is less constrained and is able to compose multiword expressions .,Experiments,Note how the encoding memory is evolved overtime .,question-answering,7,,,,140,1.0,262,0.9527272727272728,18,1.0,1,0,
264,Conclusion,,,question-answering,7,,,,0,0.0,263,0.9563636363636364,0,0.0,1,0,
265,Our proposed memory augmented neural networks have achieved the state - of - the - art results when evaluated on five representative NLP tasks .,Conclusion,Conclusion,question-answering,7,,,,1,0.09090909090909091,264,0.96,1,0.09090909090909091,0,0,
266,"NSE is capable of building an efficient architecture of the single , shared and multiple memory accesses for a specific NLP task .",Conclusion,Conclusion,question-answering,7,,,,2,0.18181818181818182,265,0.9636363636363636,2,0.18181818181818182,0,0,
267,"For example , for the NLI task NSE accesses premise encoded memory when processing hypothesis .",Conclusion,Conclusion,question-answering,7,,,,3,0.2727272727272727,266,0.9672727272727273,3,0.2727272727272727,0,0,
268,"For the QA task , NSE accesses answer encoded memory when reading question for QA .",Conclusion,Conclusion,question-answering,7,,,,4,0.36363636363636365,267,0.9709090909090909,4,0.36363636363636365,0,0,
269,"In machine translation , NSE shares a single encoded memory between encoder and decoder .",Conclusion,Conclusion,question-answering,7,,,,5,0.45454545454545453,268,0.9745454545454545,5,0.45454545454545453,0,0,
270,Such flexibility in the architectural choice of the NSE memory access allows for the robust models for a better performance .,Conclusion,Conclusion,question-answering,7,,,,6,0.5454545454545454,269,0.9781818181818182,6,0.5454545454545454,0,0,
271,The initial state of the NSE memory stores information about each word in the input sequence .,Conclusion,Conclusion,question-answering,7,,,,7,0.6363636363636364,270,0.9818181818181818,7,0.6363636363636364,0,0,
272,We in this paper used word embeddings to represent the words in the memory .,Conclusion,Conclusion,question-answering,7,,,,8,0.7272727272727273,271,0.9854545454545455,8,0.7272727272727273,0,0,
273,Different variations of word representations such as character - based models are left to be evaluated for memory initialization in the future .,Conclusion,Conclusion,question-answering,7,,,,9,0.8181818181818182,272,0.9890909090909091,9,0.8181818181818182,0,0,
274,We plan to extend NSE so that it learns to select and access a relevant subset from a memory set .,Conclusion,Conclusion,question-answering,7,,,,10,0.9090909090909091,273,0.9927272727272727,10,0.9090909090909091,0,0,
275,"One could also explore unsupervised variations of NSE , for example , to train them to produce encoding memory and representation vector of entire sentences or documents using either new or existing models such as the skip - gram model .",Conclusion,Conclusion,question-answering,7,,,,11,1.0,274,0.9963636363636363,11,1.0,0,0,
1,title,,,relation-classification,9,,,,0,0.0,0,0.0,0,0.0,1,0,
2,SCIBERT : A Pretrained Language Model for Scientific Text,title,,relation-classification,9,"['O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O']","['O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'O', 'O', 'O']","['O', 'O', 'O', 'B-ob', 'I-ob', 'I-ob', 'O', 'O', 'O']",1,0.0,1,0.006802721088435374,1,0.0,1,1,research-problem
3,abstract,,,relation-classification,9,,,,0,0.0,2,0.013605442176870748,0,0.0,1,0,
4,Obtaining large - scale annotated data for NLP tasks in the scientific domain is challenging and expensive .,abstract,abstract,relation-classification,9,"['B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O']","['B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'O']","['B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O', 'O', 'O', 'O', 'O']",1,0.16666666666666666,3,0.02040816326530612,1,0.16666666666666666,1,1,research-problem
5,"We release SCIBERT , a pretrained language model based on BERT ( Devlin et al. , 2019 ) to address the lack of high - quality , large - scale labeled scientific data .",abstract,abstract,relation-classification,9,"['O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O']","['O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['O', 'O', 'O', 'O', 'O', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",2,0.3333333333333333,4,0.027210884353741496,2,0.3333333333333333,1,1,research-problem
